,log_pctWSocSec,log_perCapInc,log_PctEmplProfServ,log_FemalePctDiv,log_NumImmig,log_PctImmigRec10,log_PctPersOwnOccup,log_PctHousLess3BR,log_OwnOccLowQuart,log_PctSameCity85,log_PctSameState85,log_LandArea,log_PopDens,log_PctUsePubTrans,log_ViolentCrimesPerPop,log_racepctblack,log_racePctWhite,log_racePctAsian,log_racePctHisp
10,0.13353890837021748,0.12385164096708583,0.11058971029924897,0.1643528557844371,0.10720996964786837,0.19589965240923368,0.17318626841227402,0.21218760440395779,0.24303804868629442,0.1430148002540951,0.20951501454263097,0.008600171761917567,0.3010299956639812,0.3010299956639812,0.09342168516223506,0.06069784035361165,0.029383777685209667,0.3010299956639812,0.14921911265537988
11,0.21218760440395779,0.23552844690754893,0.22271647114758328,0.09342168516223506,0.004321373782642578,0.10380372095595687,0.23552844690754893,0.14921911265537988,0.24054924828259971,0.2787536009528289,0.28555730900777376,0.004321373782642578,0.21218760440395779,0.3010299956639812,0.03342375548694973,0.03342375548694973,0.28103336724772754,0.029383777685209667,0.04139268515822507
12,0.17897694729316943,0.250420002308894,0.23804610312879543,0.07918124604762482,0.004321373782642578,0.09691001300805642,0.26245108973042947,0.09691001300805642,0.23299611039215382,0.22010808804005513,0.23804610312879543,0.012837224705172217,0.07188200730612536,0.20139712432045143,0.02530586526477026,0.004321373782642578,0.292256071356476,0.05307844348341968,0.008600171761917567
13,0.10720996964786837,0.14921911265537988,0.09342168516223506,0.10380372095595687,0.0,0.08635983067474821,0.21748394421390624,0.16136800223497488,0.07554696139253074,0.16731733474817606,0.22788670461367355,0.03342375548694973,0.01703333929878037,0.0,0.03742649794062367,0.0,0.2966651902615311,0.01703333929878037,0.004321373782642578
14,0.09691001300805642,0.2528530309798932,0.13033376849500614,0.22530928172586287,0.012837224705172217,0.22788670461367355,0.16731733474817606,0.18752072083646307,0.2741578492636798,0.17897694729316943,0.1846914308175988,0.008600171761917567,0.146128035678238,0.06069784035361165,0.08278537031645007,0.004321373782642578,0.2671717284030138,0.056904851336472634,0.10037054511756291
15,0.20951501454263097,0.08635983067474821,0.17026171539495738,0.16136800223497488,0.0,0.05307844348341968,0.20951501454263097,0.1846914308175988,0.01703333929878037,0.24054924828259971,0.250420002308894,0.01703333929878037,0.06069784035361165,0.01703333929878037,0.11394335230683678,0.02530586526477026,0.28555730900777376,0.012837224705172217,0.012837224705172217
16,0.17026171539495738,0.11058971029924897,0.23804610312879543,0.16136800223497488,0.021189299069938092,0.1643528557844371,0.09342168516223506,0.20411998265592482,0.08990511143939793,0.1846914308175988,0.25527250510330607,0.02530586526477026,0.1430148002540951,0.26481782300953643,0.17318626841227402,0.146128035678238,0.21218760440395779,0.056904851336472634,0.02530586526477026
17,0.15836249209524964,0.22788670461367355,0.1367205671564068,0.09691001300805642,0.004321373782642578,0.11394335230683678,0.2764618041732442,0.10380372095595687,0.17609125905568124,0.24054924828259971,0.23804610312879543,0.012837224705172217,0.03742649794062367,0.08278537031645007,0.029383777685209667,0.004321373782642578,0.287801729930226,0.07918124604762482,0.012837224705172217
18,0.1553360374650618,0.12710479836480765,0.24797326636180664,0.1553360374650618,0.0,0.1430148002540951,0.18752072083646307,0.1903316981702915,0.056904851336472634,0.17318626841227402,0.16136800223497488,0.012837224705172217,0.07918124604762482,0.029383777685209667,0.06069784035361165,0.004321373782642578,0.2944662261615929,0.029383777685209667,0.008600171761917567
19,0.2304489213782739,0.08635983067474821,0.13033376849500614,0.10380372095595687,0.0,0.0,0.26245108973042947,0.15228834438305647,0.03342375548694973,0.250420002308894,0.28555730900777376,0.03742649794062367,0.012837224705172217,0.021189299069938092,0.012837224705172217,0.021189299069938092,0.292256071356476,0.004321373782642578,0.004321373782642578
20,0.1430148002540951,0.11058971029924897,0.14921911265537988,0.22530928172586287,0.056904851336472634,0.2148438480476979,0.16731733474817606,0.17026171539495738,0.11727129565576427,0.17026171539495738,0.23804610312879543,0.03742649794062367,0.1643528557844371,0.021189299069938092,0.12710479836480765,0.021189299069938092,0.23299611039215382,0.17026171539495738,0.11394335230683678
21,0.146128035678238,0.11394335230683678,0.12385164096708583,0.23299611039215382,0.06445798922691845,0.1553360374650618,0.1903316981702915,0.17318626841227402,0.04532297878665747,0.20411998265592482,0.17026171539495738,0.3010299956639812,0.029383777685209667,0.06069784035361165,0.22788670461367355,0.16731733474817606,0.20139712432045143,0.04921802267018165,0.021189299069938092
22,0.18184358794477254,0.07918124604762482,0.15836249209524964,0.22788670461367355,0.0,0.1931245983544616,0.13987908640123647,0.23299611039215382,0.02530586526477026,0.17897694729316943,0.16136800223497488,0.021189299069938092,0.03742649794062367,0.02530586526477026,0.08278537031645007,0.008600171761917567,0.271841606536499,0.029383777685209667,0.04532297878665747
23,0.1931245983544616,0.09691001300805642,0.16731733474817606,0.17026171539495738,0.008600171761917567,0.2148438480476979,0.2148438480476979,0.1931245983544616,0.021189299069938092,0.23552844690754893,0.2148438480476979,0.06445798922691845,0.04921802267018165,0.029383777685209667,0.21218760440395779,0.01703333929878037,0.2764618041732442,0.03742649794062367,0.02530586526477026
24,0.17318626841227402,0.03342375548694973,0.10037054511756291,0.13353890837021748,0.02530586526477026,0.20411998265592482,0.1430148002540951,0.21218760440395779,0.056904851336472634,0.2304489213782739,0.24054924828259971,0.008600171761917567,0.08635983067474821,0.008600171761917567,0.11727129565576427,0.021189299069938092,0.0,0.3010299956639812,0.3010299956639812
25,0.11394335230683678,0.12710479836480765,0.1846914308175988,0.22010808804005513,0.0,0.20682587603184968,0.17318626841227402,0.20682587603184968,0.08635983067474821,0.13353890837021748,0.15836249209524964,0.008600171761917567,0.06069784035361165,0.06445798922691845,0.04921802267018165,0.008600171761917567,0.28103336724772754,0.06445798922691845,0.03742649794062367
26,0.13353890837021748,0.1205739312058499,0.08990511143939793,0.21748394421390624,0.04139268515822507,0.21748394421390624,0.11394335230683678,0.2528530309798932,0.18752072083646307,0.26007138798507473,0.23552844690754893,0.004321373782642578,0.2528530309798932,0.08278537031645007,0.26481782300953643,0.1643528557844371,0.0,0.3010299956639812,0.1553360374650618
27,0.2148438480476979,0.08990511143939793,0.13033376849500614,0.16731733474817606,0.0,0.03742649794062367,0.22010808804005513,0.146128035678238,0.029383777685209667,0.26007138798507473,0.26007138798507473,0.01703333929878037,0.03742649794062367,0.0,0.04139268515822507,0.004321373782642578,0.29885307640970665,0.008600171761917567,0.004321373782642578
28,0.26481782300953643,0.09691001300805642,0.24797326636180664,0.19865708695442263,0.0,0.056904851336472634,0.1846914308175988,0.1846914308175988,0.029383777685209667,0.2528530309798932,0.250420002308894,0.008600171761917567,0.06818586174616162,0.0,0.17318626841227402,0.1553360374650618,0.2148438480476979,0.03342375548694973,0.004321373782642578
29,0.10037054511756291,0.17026171539495738,0.16731733474817606,0.13987908640123647,0.0,0.06445798922691845,0.2576785748691845,0.13987908640123647,0.1553360374650618,0.2148438480476979,0.250420002308894,0.04139268515822507,0.008600171761917567,0.03342375548694973,0.008600171761917567,0.004321373782642578,0.2966651902615311,0.008600171761917567,0.008600171761917567
30,0.23804610312879543,0.09691001300805642,0.1367205671564068,0.18752072083646307,0.0,0.24054924828259971,0.1846914308175988,0.1643528557844371,0.04139268515822507,0.23552844690754893,0.24551266781414982,0.01703333929878037,0.029383777685209667,0.004321373782642578,0.06445798922691845,0.0,0.29885307640970665,0.008600171761917567,0.004321373782642578
31,0.17318626841227402,0.11058971029924897,0.146128035678238,0.20951501454263097,0.01703333929878037,0.18184358794477254,0.19865708695442263,0.21218760440395779,0.03342375548694973,0.23552844690754893,0.24054924828259971,0.08635983067474821,0.08278537031645007,0.07918124604762482,0.07554696139253074,0.056904851336472634,0.26481782300953643,0.056904851336472634,0.01703333929878037
32,0.05307844348341968,0.06818586174616162,0.3010299956639812,0.06445798922691845,0.004321373782642578,0.25527250510330607,0.09342168516223506,0.23299611039215382,0.06445798922691845,0.0,0.06069784035361165,0.03742649794062367,0.03742649794062367,0.004321373782642578,0.06069784035361165,0.1205739312058499,0.2304489213782739,0.08278537031645007,0.008600171761917567
33,0.21748394421390624,0.10037054511756291,0.21218760440395779,0.17609125905568124,0.004321373782642578,0.20682587603184968,0.17609125905568124,0.17897694729316943,0.03342375548694973,0.1931245983544616,0.20411998265592482,0.056904851336472634,0.04532297878665747,0.07554696139253074,0.11727129565576427,0.17897694729316943,0.19865708695442263,0.01703333929878037,0.004321373782642578
34,0.056904851336472634,0.25527250510330607,0.11394335230683678,0.18752072083646307,0.01703333929878037,0.18184358794477254,0.19589965240923368,0.1846914308175988,0.3010299956639812,0.16136800223497488,0.1643528557844371,0.004321373782642578,0.21218760440395779,0.08635983067474821,0.03342375548694973,0.02530586526477026,0.20411998265592482,0.3010299956639812,0.04532297878665747
35,0.20411998265592482,0.09691001300805642,0.1553360374650618,0.22271647114758328,0.004321373782642578,0.17609125905568124,0.1846914308175988,0.22271647114758328,0.02530586526477026,0.250420002308894,0.24303804868629442,0.04921802267018165,0.10037054511756291,0.03742649794062367,0.09342168516223506,0.07554696139253074,0.26481782300953643,0.012837224705172217,0.004321373782642578
36,0.16136800223497488,0.1643528557844371,0.17318626841227402,0.14921911265537988,0.008600171761917567,0.13353890837021748,0.23552844690754893,0.15836249209524964,0.2148438480476979,0.26007138798507473,0.26245108973042947,0.008600171761917567,0.12385164096708583,0.04139268515822507,0.04532297878665747,0.02530586526477026,0.24054924828259971,0.15836249209524964,0.12710479836480765
37,0.28555730900777376,0.056904851336472634,0.10037054511756291,0.11727129565576427,0.008600171761917567,0.23299611039215382,0.17609125905568124,0.24054924828259971,0.04139268515822507,0.1846914308175988,0.18184358794477254,0.004321373782642578,0.10380372095595687,0.01703333929878037,0.08635983067474821,0.004321373782642578,0.22788670461367355,0.012837224705172217,0.19865708695442263
38,0.1553360374650618,0.07188200730612536,0.18752072083646307,0.17897694729316943,0.0,0.18752072083646307,0.1430148002540951,0.17609125905568124,0.02530586526477026,0.12710479836480765,0.03342375548694973,0.01703333929878037,0.056904851336472634,0.0,0.05307844348341968,0.09342168516223506,0.21748394421390624,0.04139268515822507,0.08635983067474821
39,0.0,0.250420002308894,0.17609125905568124,0.16136800223497488,0.004321373782642578,0.23552844690754893,0.11727129565576427,0.2741578492636798,0.17897694729316943,0.0,0.004321373782642578,0.012837224705172217,0.04139268515822507,0.1846914308175988,0.029383777685209667,0.08278537031645007,0.22271647114758328,0.20682587603184968,0.029383777685209667
40,0.21218760440395779,0.11727129565576427,0.11394335230683678,0.1205739312058499,0.0,0.021189299069938092,0.250420002308894,0.12385164096708583,0.10380372095595687,0.1931245983544616,0.24551266781414982,0.056904851336472634,0.008600171761917567,0.04139268515822507,0.04532297878665747,0.004321373782642578,0.2966651902615311,0.012837224705172217,0.01703333929878037
41,0.21748394421390624,0.1205739312058499,0.1553360374650618,0.14921911265537988,0.021189299069938092,0.08635983067474821,0.20411998265592482,0.19865708695442263,0.11394335230683678,0.2695129442179163,0.2528530309798932,0.01703333929878037,0.11727129565576427,0.07918124604762482,0.02530586526477026,0.03342375548694973,0.2741578492636798,0.012837224705172217,0.012837224705172217
42,0.23299611039215382,0.06445798922691845,0.22010808804005513,0.22010808804005513,0.0,0.21218760440395779,0.1931245983544616,0.17609125905568124,0.029383777685209667,0.2741578492636798,0.26007138798507473,0.004321373782642578,0.11394335230683678,0.06069784035361165,0.25527250510330607,0.3010299956639812,0.0,0.004321373782642578,0.0
43,0.15228834438305647,0.19589965240923368,0.1430148002540951,0.21218760440395779,0.021189299069938092,0.18752072083646307,0.1846914308175988,0.18752072083646307,0.2148438480476979,0.1430148002540951,0.15836249209524964,0.04532297878665747,0.056904851336472634,0.06069784035361165,0.08635983067474821,0.008600171761917567,0.2671717284030138,0.07554696139253074,0.09691001300805642
44,0.18752072083646307,0.20139712432045143,0.15228834438305647,0.04921802267018165,0.012837224705172217,0.15228834438305647,0.28330122870354957,0.04139268515822507,0.22530928172586287,0.26007138798507473,0.23804610312879543,0.012837224705172217,0.07918124604762482,0.1205739312058499,0.06818586174616162,0.008600171761917567,0.26007138798507473,0.2148438480476979,0.029383777685209667
45,0.08635983067474821,0.10720996964786837,0.22530928172586287,0.1553360374650618,0.012837224705172217,0.24797326636180664,0.1643528557844371,0.18184358794477254,0.07554696139253074,0.10380372095595687,0.11058971029924897,0.04921802267018165,0.07188200730612536,0.029383777685209667,0.06445798922691845,0.008600171761917567,0.2787536009528289,0.06069784035361165,0.05307844348341968
46,0.12710479836480765,0.11394335230683678,0.17897694729316943,0.1643528557844371,0.0,0.11394335230683678,0.26245108973042947,0.12385164096708583,0.08990511143939793,0.19589965240923368,0.22010808804005513,0.06818586174616162,0.01703333929878037,0.12710479836480765,0.07918124604762482,0.16136800223497488,0.20682587603184968,0.029383777685209667,0.021189299069938092
47,0.21748394421390624,0.07188200730612536,0.13987908640123647,0.1553360374650618,0.0,0.1367205671564068,0.21218760440395779,0.15836249209524964,0.021189299069938092,0.24797326636180664,0.24303804868629442,0.008600171761917567,0.04532297878665747,0.008600171761917567,0.04921802267018165,0.012837224705172217,0.22788670461367355,0.004321373782642578,0.23552844690754893
48,0.13987908640123647,0.16136800223497488,0.16731733474817606,0.22271647114758328,0.004321373782642578,0.1553360374650618,0.20139712432045143,0.17318626841227402,0.08990511143939793,0.16136800223497488,0.18752072083646307,0.012837224705172217,0.08990511143939793,0.056904851336472634,0.04532297878665747,0.008600171761917567,0.290034611362518,0.03342375548694973,0.03742649794062367
49,0.20411998265592482,0.08635983067474821,0.1367205671564068,0.17609125905568124,0.0,0.07188200730612536,0.17897694729316943,0.20411998265592482,0.07188200730612536,0.23299611039215382,0.19865708695442263,0.04921802267018165,0.012837224705172217,0.008600171761917567,0.04921802267018165,0.004321373782642578,0.2966651902615311,0.012837224705172217,0.004321373782642578
50,0.18184358794477254,0.10037054511756291,0.11727129565576427,0.24551266781414982,0.0,0.08635983067474821,0.1931245983544616,0.1931245983544616,0.02530586526477026,0.25527250510330607,0.2576785748691845,0.01703333929878037,0.10037054511756291,0.004321373782642578,0.07918124604762482,0.06818586174616162,0.26481782300953643,0.01703333929878037,0.012837224705172217
51,0.1205739312058499,0.11727129565576427,0.16136800223497488,0.20682587603184968,0.08990511143939793,0.20139712432045143,0.16731733474817606,0.17897694729316943,0.1205739312058499,0.1643528557844371,0.22788670461367355,0.08635983067474821,0.09342168516223506,0.03742649794062367,0.22530928172586287,0.056904851336472634,0.1931245983544616,0.1205739312058499,0.17026171539495738
52,0.19865708695442263,0.12385164096708583,0.12385164096708583,0.1430148002540951,0.004321373782642578,0.11058971029924897,0.26481782300953643,0.10037054511756291,0.08278537031645007,0.24303804868629442,0.24303804868629442,0.012837224705172217,0.10720996964786837,0.11058971029924897,0.08990511143939793,0.11058971029924897,0.23299611039215382,0.04532297878665747,0.03742649794062367
53,0.13033376849500614,0.22271647114758328,0.1903316981702915,0.08990511143939793,0.0,0.05307844348341968,0.271841606536499,0.07188200730612536,0.17609125905568124,0.22530928172586287,0.22788670461367355,0.04532297878665747,0.01703333929878037,0.04532297878665747,0.021189299069938092,0.004321373782642578,0.2966651902615311,0.029383777685209667,0.008600171761917567
54,0.17609125905568124,0.07188200730612536,0.06818586174616162,0.21218760440395779,0.0,0.10380372095595687,0.17897694729316943,0.16731733474817606,0.04139268515822507,0.22271647114758328,0.26481782300953643,0.008600171761917567,0.04532297878665747,0.004321373782642578,0.04139268515822507,0.008600171761917567,0.29885307640970665,0.004321373782642578,0.0
55,0.22271647114758328,0.05307844348341968,0.13987908640123647,0.20951501454263097,0.0,0.17897694729316943,0.18752072083646307,0.17897694729316943,0.008600171761917567,0.22010808804005513,0.2576785748691845,0.02530586526477026,0.02530586526477026,0.01703333929878037,0.10720996964786837,0.04139268515822507,0.25527250510330607,0.02530586526477026,0.08990511143939793
56,0.11058971029924897,0.1553360374650618,0.1205739312058499,0.22788670461367355,0.04532297878665747,0.21218760440395779,0.17897694729316943,0.1643528557844371,0.17897694729316943,0.18752072083646307,0.20951501454263097,0.03342375548694973,0.1205739312058499,0.1931245983544616,0.08635983067474821,0.021189299069938092,0.24551266781414982,0.1846914308175988,0.08278537031645007
57,0.22530928172586287,0.07554696139253074,0.11394335230683678,0.24303804868629442,0.0,0.13033376849500614,0.1643528557844371,0.20411998265592482,0.03342375548694973,0.1931245983544616,0.2148438480476979,0.004321373782642578,0.06818586174616162,0.021189299069938092,0.08635983067474821,0.004321373782642578,0.290034611362518,0.02530586526477026,0.02530586526477026
58,0.1205739312058499,0.13987908640123647,0.1643528557844371,0.19589965240923368,0.01703333929878037,0.18184358794477254,0.18752072083646307,0.15836249209524964,0.06069784035361165,0.20411998265592482,0.17318626841227402,0.17026171539495738,0.03342375548694973,0.0,0.1903316981702915,0.17026171539495738,0.19865708695442263,0.05307844348341968,0.008600171761917567
59,0.22271647114758328,0.13987908640123647,0.11058971029924897,0.1205739312058499,0.0,0.12385164096708583,0.2304489213782739,0.15836249209524964,0.1430148002540951,0.26481782300953643,0.2671717284030138,0.0,0.13353890837021748,0.029383777685209667,0.021189299069938092,0.0,0.2966651902615311,0.021189299069938092,0.012837224705172217
60,0.21218760440395779,0.17318626841227402,0.13033376849500614,0.10720996964786837,0.004321373782642578,0.10380372095595687,0.2148438480476979,0.17897694729316943,0.1846914308175988,0.23552844690754893,0.2576785748691845,0.004321373782642578,0.15228834438305647,0.08278537031645007,0.012837224705172217,0.004321373782642578,0.2944662261615929,0.02530586526477026,0.02530586526477026
61,0.20682587603184968,0.10380372095595687,0.20411998265592482,0.1846914308175988,0.0,0.20682587603184968,0.18752072083646307,0.1643528557844371,0.04532297878665747,0.16731733474817606,0.20682587603184968,0.02530586526477026,0.04139268515822507,0.004321373782642578,0.029383777685209667,0.09691001300805642,0.25527250510330607,0.008600171761917567,0.004321373782642578
62,0.16731733474817606,0.07188200730612536,0.22010808804005513,0.17609125905568124,0.0,0.2576785748691845,0.16136800223497488,0.20139712432045143,0.02530586526477026,0.17026171539495738,0.1846914308175988,0.004321373782642578,0.09342168516223506,0.0,0.029383777685209667,0.004321373782642578,0.28555730900777376,0.04921802267018165,0.01703333929878037
63,0.15836249209524964,0.08278537031645007,0.14921911265537988,0.21218760440395779,0.004321373782642578,0.1430148002540951,0.18752072083646307,0.1903316981702915,0.04532297878665747,0.1931245983544616,0.1553360374650618,0.02530586526477026,0.029383777685209667,0.01703333929878037,0.19589965240923368,0.04139268515822507,0.2148438480476979,0.021189299069938092,0.2148438480476979
64,0.26245108973042947,0.08278537031645007,0.12710479836480765,0.19865708695442263,0.008600171761917567,0.20139712432045143,0.17026171539495738,0.23299611039215382,0.07188200730612536,0.16136800223497488,0.23552844690754893,0.021189299069938092,0.03742649794062367,0.008600171761917567,0.1367205671564068,0.07554696139253074,0.1846914308175988,0.16136800223497488,0.1553360374650618
65,0.08278537031645007,0.3010299956639812,0.15836249209524964,0.18752072083646307,0.008600171761917567,0.13353890837021748,0.20411998265592482,0.1846914308175988,0.3010299956639812,0.23804610312879543,0.22010808804005513,0.004321373782642578,0.22530928172586287,0.021189299069938092,0.056904851336472634,0.004321373782642578,0.28103336724772754,0.10380372095595687,0.03742649794062367
66,0.1903316981702915,0.10037054511756291,0.08990511143939793,0.20951501454263097,0.0,0.19865708695442263,0.17026171539495738,0.1903316981702915,0.03742649794062367,0.25527250510330607,0.24551266781414982,0.03742649794062367,0.06069784035361165,0.021189299069938092,0.20682587603184968,0.17026171539495738,0.20682587603184968,0.01703333929878037,0.004321373782642578
67,0.08278537031645007,0.250420002308894,0.146128035678238,0.1205739312058499,0.004321373782642578,0.16136800223497488,0.2576785748691845,0.16731733474817606,0.21748394421390624,0.19589965240923368,0.1846914308175988,0.029383777685209667,0.02530586526477026,0.11727129565576427,0.012837224705172217,0.029383777685209667,0.2695129442179163,0.09342168516223506,0.021189299069938092
68,0.1903316981702915,0.08278537031645007,0.10720996964786837,0.1903316981702915,0.029383777685209667,0.20682587603184968,0.09342168516223506,0.22271647114758328,0.11394335230683678,0.24303804868629442,0.21218760440395779,0.004321373782642578,0.23804610312879543,0.10720996964786837,0.17609125905568124,0.08990511143939793,0.1430148002540951,0.03742649794062367,0.3010299956639812
69,0.20682587603184968,0.08635983067474821,0.17609125905568124,0.17609125905568124,0.0,0.029383777685209667,0.1931245983544616,0.17318626841227402,0.04139268515822507,0.24303804868629442,0.2764618041732442,0.02530586526477026,0.01703333929878037,0.02530586526477026,0.021189299069938092,0.004321373782642578,0.2944662261615929,0.012837224705172217,0.004321373782642578
70,0.10720996964786837,0.2528530309798932,0.1643528557844371,0.07554696139253074,0.004321373782642578,0.1553360374650618,0.2671717284030138,0.09691001300805642,0.16136800223497488,0.17897694729316943,0.13353890837021748,0.03742649794062367,0.04532297878665747,0.008600171761917567,0.01703333929878037,0.021189299069938092,0.28103336724772754,0.08635983067474821,0.008600171761917567
71,0.146128035678238,0.14921911265537988,0.1430148002540951,0.20411998265592482,0.012837224705172217,0.13033376849500614,0.20682587603184968,0.146128035678238,0.1903316981702915,0.1846914308175988,0.2528530309798932,0.012837224705172217,0.11058971029924897,0.09342168516223506,0.08278537031645007,0.008600171761917567,0.2741578492636798,0.07918124604762482,0.06818586174616162
72,0.1553360374650618,0.09342168516223506,0.23552844690754893,0.08635983067474821,0.004321373782642578,0.21748394421390624,0.20411998265592482,0.17026171539495738,0.04139268515822507,0.146128035678238,0.24797326636180664,0.03342375548694973,0.04139268515822507,0.008600171761917567,0.021189299069938092,0.008600171761917567,0.292256071356476,0.03742649794062367,0.004321373782642578
73,0.1205739312058499,0.22271647114758328,0.20951501454263097,0.13033376849500614,0.004321373782642578,0.11727129565576427,0.2741578492636798,0.11058971029924897,0.20139712432045143,0.2576785748691845,0.23804610312879543,0.056904851336472634,0.012837224705172217,0.02530586526477026,0.008600171761917567,0.004321373782642578,0.2966651902615311,0.021189299069938092,0.012837224705172217
74,0.18184358794477254,0.13353890837021748,0.1430148002540951,0.1846914308175988,0.008600171761917567,0.12710479836480765,0.18752072083646307,0.19865708695442263,0.146128035678238,0.2528530309798932,0.24303804868629442,0.029383777685209667,0.08278537031645007,0.01703333929878037,0.056904851336472634,0.03342375548694973,0.2671717284030138,0.01703333929878037,0.09691001300805642
75,0.28330122870354957,0.12710479836480765,0.12710479836480765,0.16136800223497488,0.004321373782642578,0.11394335230683678,0.22010808804005513,0.19865708695442263,0.146128035678238,0.22271647114758328,0.22788670461367355,0.029383777685209667,0.029383777685209667,0.021189299069938092,0.07188200730612536,0.008600171761917567,0.2944662261615929,0.008600171761917567,0.008600171761917567
76,0.15836249209524964,0.07918124604762482,0.09342168516223506,0.22530928172586287,0.0,0.08990511143939793,0.19865708695442263,0.1643528557844371,0.02530586526477026,0.26007138798507473,0.250420002308894,0.008600171761917567,0.10037054511756291,0.008600171761917567,0.04921802267018165,0.08278537031645007,0.23552844690754893,0.04532297878665747,0.021189299069938092
77,0.22271647114758328,0.06069784035361165,0.146128035678238,0.21748394421390624,0.012837224705172217,0.17609125905568124,0.19589965240923368,0.21218760440395779,0.004321373782642578,0.2695129442179163,0.26481782300953643,0.08635983067474821,0.02530586526477026,0.02530586526477026,0.22530928172586287,0.26007138798507473,0.08635983067474821,0.11058971029924897,0.06069784035361165
78,0.19865708695442263,0.06818586174616162,0.19589965240923368,0.2148438480476979,0.004321373782642578,0.12385164096708583,0.19865708695442263,0.1931245983544616,0.029383777685209667,0.2528530309798932,0.250420002308894,0.04139268515822507,0.08990511143939793,0.02530586526477026,0.2304489213782739,0.01703333929878037,0.24054924828259971,0.01703333929878037,0.23804610312879543
79,0.07554696139253074,0.13033376849500614,0.12710479836480765,0.24551266781414982,0.03342375548694973,0.17318626841227402,0.1846914308175988,0.19589965240923368,0.07188200730612536,0.11394335230683678,0.13987908640123647,0.1430148002540951,0.056904851336472634,0.08990511143939793,0.24303804868629442,0.08635983067474821,0.23804610312879543,0.08990511143939793,0.04921802267018165
